Feature_Combination,Num_Features,LogLik_Original_Copula,LogLik_Refit_Copula,LogLik_Drop_Original,LogLik_Drop_Refit,LogLik_Drop_vs_OriginalCombo
entropy_heart+intensity_karvonen+sd_norm_heart+height,4,0.23152509391747872,0.20907201025684116,2.8470629116061588,3.99261029952538,1.1455473879192213
sd_norm_heart+entropy_steps+weight+calories,4,0.2330192377248319,0.07882137757713925,2.8455687677988055,4.122860932205082,1.2772921644062767
entropy_heart+intensity_karvonen+sd_norm_heart,3,0.23305940770652755,0.2059860892376036,2.84552859781711,3.9956962205446174,1.1501676227275075
intensity_karvonen+weight+calories+distance,4,0.23339756217726643,0.17400161347227133,2.845190443346371,4.027680696309949,1.1824902529635786
entropy_heart+intensity_karvonen+calories+distance,4,0.23356796532819657,0.2872556315903557,2.8450200401954406,3.9144266781918655,1.0694066379964249
sd_norm_heart+age+calories+distance,4,0.233887456358559,0.19856367361011246,2.8447005491650783,4.0031186361721085,1.1584180870070302
entropy_heart+intensity_karvonen+sd_norm_heart+weight,4,0.23431114364063066,0.21644923664502194,2.8442768618830065,3.985233073137199,1.1409562112541924
intensity_karvonen+heart_rate+height+steps,4,0.23592435402425982,0.3958431136524717,2.8426636514993775,3.8058391961297495,0.963175544630372
entropy_heart+norm_heart+sd_norm_heart+height,4,0.23593644465629782,0.20502542014101424,2.8426515608673397,3.9966568896412067,1.154005328773867
entropy_heart+norm_heart+sd_norm_heart+age,4,0.23614437527644855,0.22958115932747747,2.842443630247189,3.9721011504547437,1.1296575202075547
intensity_karvonen+heart_rate+steps+age,4,0.23623481088622,0.41719027149531174,2.8423531946374174,3.7844920382869094,0.942138843649492
entropy_heart+norm_heart+sd_norm_heart,3,0.2362814593338441,0.20278701398931137,2.842306546189793,3.99889529579291,1.1565887496031166
norm_heart+entropy_steps+heart_rate+height,4,0.2364087514761058,0.24555559762403253,2.8421792540475317,3.9561267121581887,1.113947458110657
entropy_steps+heart_rate+calories+distance,4,0.2366190309595924,0.24902330120670613,2.841968974564045,3.952659008575515,1.11069003401147
norm_heart+steps_times_distance+entropy_steps+heart_rate,4,0.23668212096068358,0.4503030749843616,2.8419058845629537,3.7513792347978594,0.9094733502349057
norm_heart+heart_rate+steps+calories,4,0.23717396712815741,0.3093669837225909,2.84141403839548,3.8923153260596304,1.0509012876641504
entropy_heart+norm_heart+sd_norm_heart+weight,4,0.23747726605452207,0.2132830698120332,2.8411107394691153,3.988399239970188,1.1472885005010727
sd_norm_heart+steps+calories+distance,4,0.2395361830446764,0.2804973461039294,2.839051822478961,3.9211849636782916,1.0821331411993307
intensity_karvonen+heart_rate+steps,3,0.2406373702538096,0.3886100530335743,2.837950635269828,3.813072256748647,0.9751216214788188
norm_heart+heart_rate+height+distance,4,0.2410675530996046,0.23502520707528574,2.837520452424033,3.9666571027069355,1.1291366502829026
intensity_karvonen+resting_heart+calories+distance,4,0.24220309941179563,0.19959169599426066,2.836384906111842,4.002090613787961,1.165705707676119
norm_heart+entropy_steps+calories+distance,4,0.24259280416055828,0.2455157740937263,2.835995201363079,3.956166535688495,1.1201713343254158
entropy_heart+sd_norm_heart+heart_rate+calories,4,0.242960982099777,0.1357491735540339,2.8356270234238603,4.065933136228187,1.230306112804327
sd_norm_heart+entropy_steps+height+calories,4,0.2431843869607923,0.06146220476631045,2.8354036185628453,4.140220105015911,1.3048164864530656
steps_times_distance+height+steps+weight,4,0.2444283162680101,0.3213161881152521,2.8341596892556273,3.880366121666969,1.0462064324113416
norm_heart+resting_heart+calories+distance,4,0.2463276591158724,0.20576364510723583,2.832260346407765,3.9959186646749854,1.1636583182672204
entropy_heart+intensity_karvonen+sd_norm_heart+steps_times_distance,4,0.24635932109225367,0.5413430758091672,2.8322286844313838,3.660339233973054,0.8281105495416701
intensity_karvonen+heart_rate+steps+weight,4,0.24680660244023844,0.4184073329401851,2.831781403083399,3.783274976842036,0.9514935737586372
sd_norm_heart+calories+distance,3,0.2468466867626532,0.17261769731965018,2.8317413187609843,4.029064612462571,1.197323293701587
norm_heart+heart_rate+age+distance,4,0.2473922395893349,0.24651003314546222,2.8311957659343023,3.955172276636759,1.1239765107024566
norm_heart+heart_rate+distance,3,0.24750838010945486,0.23074999409339111,2.8310796254141826,3.97093231568883,1.1398526902746475
entropy_heart+norm_heart+sd_norm_heart+steps_times_distance,4,0.24801880757521216,0.5373602795964794,2.8305691979484253,3.6643220301857418,0.8337528322373164
norm_heart+heart_rate+weight+distance,4,0.2480401769467711,0.23767790826171967,2.8305478285768664,3.9640044015205014,1.133456572943635
sd_norm_heart+height+calories+distance,4,0.24821337080510641,0.17540253463837097,2.830374634718531,4.02627977514385,1.1959051404253191
norm_heart+heart_rate+age+calories,4,0.24861029687604852,0.23441039231450772,2.829977708647589,3.9672719174677136,1.1372942088201246
entropy_heart+sd_norm_heart+steps_times_distance+calories,4,0.2503648790356314,0.4828899969101218,2.8282231264880062,3.7187923128720994,0.8905691863840932
heart_rate+height+steps+weight,4,0.2509354385335808,0.21500340270307106,2.8276525669900567,3.98667890707915,1.1590263400890932
intensity_karvonen+height+steps+weight,4,0.2518375047051029,0.23976470758122337,2.8267505008185347,3.9619176022009976,1.135167101382463
intensity_karvonen+heart_rate+height,3,0.25291710370690984,0.3023946426180489,2.8256709018167276,3.899287667164172,1.0736167653474444
entropy_heart+intensity_karvonen+heart_rate+steps,4,0.25397909244855527,0.4424191758856323,2.824608913075082,3.7592631338965887,0.9346542208215065
intensity_karvonen+entropy_steps+calories+distance,4,0.2543145743851386,0.24469800380317544,2.824273431138499,3.9569843059790455,1.1327108748405466
norm_heart+heart_rate+height+calories,4,0.2544445743519071,0.23286616432147747,2.82414343117173,3.968816145460744,1.1446727142890136
intensity_karvonen+heart_rate+age,3,0.2547565237622711,0.31104285744498833,2.823831481761366,3.8906394523372327,1.0668079705758666
sd_norm_heart+weight+calories+distance,4,0.25506909014399687,0.19187854115631023,2.8235189153796405,4.009803768625911,1.1862848532462706
intensity_karvonen+sd_norm_heart+entropy_steps+steps,4,0.2555126249085006,0.349398267376805,2.823075380615137,3.852284042405416,1.0292086617902791
intensity_karvonen+sd_norm_heart+resting_heart+calories,4,0.25571161582806434,0.1971844128210681,2.822876389695573,4.004497896961153,1.18162150726558
intensity_karvonen+entropy_steps+heart_rate+steps,4,0.2559181214986057,0.41200128946872455,2.8226698840250317,3.7896810203134965,0.9670111362884648
steps_times_distance+heart_rate+resting_heart+calories,4,0.25632777221073233,0.35344224048931294,2.822260233312905,3.848240069292908,1.025979835980003
intensity_karvonen+heart_rate+weight+age,4,0.25666148273283057,0.3157684676240892,2.821926522790807,3.885913842158132,1.063987319367325
sd_norm_heart+heart_rate+height+resting_heart,4,0.2574911101004722,0.24845742703985285,2.821096895423165,3.953224882742368,1.132127987319203
height+age+calories+distance,4,0.25784522482937045,0.2390861921591494,2.820742780694267,3.9625961176230717,1.1418533369288046
norm_heart+heart_rate+calories,3,0.25805561075454686,0.2268950791589357,2.8205323947690903,3.9747872306232854,1.154254835854195
norm_heart+height+steps+weight,4,0.2583284207503102,0.22302381473084953,2.820259584773327,3.9786584950513717,1.1583989102780445
entropy_heart+intensity_karvonen+sd_norm_heart+resting_heart,4,0.2584943469396896,0.30178541997982744,2.820093658583948,3.8998968898023936,1.0798032312184458
sd_norm_heart+heart_rate+resting_heart+steps,4,0.25865410720871385,0.4046320152716535,2.8199338983149236,3.7970502945105675,0.9771163961956439
intensity_karvonen+heart_rate,2,0.2593251786587224,0.2980501093402551,2.819262826864915,3.903632200441966,1.0843693735770512
heart_rate+height+weight,3,0.2594750926130061,0.12594936161226097,2.819112912910631,4.07573294816996,1.2566200352593286
entropy_heart+norm_heart+heart_rate+distance,4,0.25984875381765815,0.3609690078407912,2.8187392517059795,3.84071330194143,1.0219740502354506
intensity_karvonen+heart_rate+weight,3,0.2598679081064699,0.3024180266682544,2.8187200974171676,3.8992642831139666,1.080544185696799
sd_norm_heart+entropy_steps+height+age,4,0.2598894368153893,0.1052254035089068,2.818698568708248,4.096456906273314,1.277758337565066
sd_norm_heart+heart_rate+resting_heart+age,4,0.2608906473694917,0.2619520691092612,2.817697358154146,3.9397302406729597,1.122032882518814
entropy_heart+heart_rate+height+weight,4,0.2609776748892747,0.16233320601086326,2.8176103306343627,4.039349103771358,1.2217387731369955
sd_norm_heart+heart_rate+resting_heart,3,0.26174014216701885,0.24172895336219158,2.8168478633566187,3.9599533564200295,1.1431054930634108
height+steps+weight+distance,4,0.26179478885176005,0.15409937018708958,2.8167932166718774,4.047582939595132,1.2307897229232543
intensity_karvonen+height+weight,3,0.2618789757830246,0.12908159059643293,2.816709029740613,4.072600719185788,1.2558916894451748
norm_heart+sd_norm_heart+resting_heart+calories,4,0.2623367777356683,0.20985232796418982,2.816251227787969,3.9918299818180314,1.1755787540300622
intensity_karvonen+steps_times_distance+heart_rate+height,4,0.2635314573470902,0.4077947769391771,2.815056548176547,3.793887532843044,0.9788309846664971
norm_heart+height+weight,3,0.2637759649416201,0.127473999038809,2.814812040582017,4.074208310743412,1.2593962701613948
norm_heart+sd_norm_heart+entropy_steps+steps,4,0.2638402947544631,0.3448767175252118,2.8147477107691743,3.8568055922570093,1.042057881487835
sd_norm_heart+heart_rate+resting_heart+weight,4,0.26395173928846194,0.2606287375545408,2.8146362662351754,3.9410535722276805,1.1264173059925051
norm_heart+heart_rate+weight+calories,4,0.26429136324085356,0.23976356075119717,2.814296642282784,3.961918749031024,1.1476221067482402
sd_norm_heart+height+weight,3,0.26452238735352074,0.13342894102471403,2.8140656181701167,4.068253368757507,1.25418775058739
height+resting_heart+weight,3,0.26477962320795234,0.12386848873627712,2.813808382315685,4.077813821045944,1.2640054387302588
steps_times_distance+height+resting_heart+weight,4,0.2651226466342866,0.21857658526274582,2.813465358889351,3.983105724519475,1.1696403656301242
intensity_karvonen+steps_times_distance+heart_rate+age,4,0.2652361083238387,0.4371902898694837,2.813351897199799,3.7644920199127374,0.9511401227129386
intensity_karvonen+height+resting_heart+weight,4,0.26586181241518714,0.13597425022796206,2.81272619310845,4.065708059554259,1.252981866445809
norm_heart+entropy_steps+heart_rate+distance,4,0.2660694660786662,0.31162732478707084,2.812518539444971,3.8900549849951505,1.0775364455501792
entropy_heart+intensity_karvonen+heart_rate+height,4,0.2662930909656623,0.3405928316681658,2.812294914557975,3.8610894781140552,1.04879456355608
height+weight,2,0.26656085496208143,0.11728417866488466,2.812027150561556,4.084398131117337,1.2723709805557806
height+weight+distance,3,0.2666275869516686,0.12051276754996487,2.8119604185719687,4.0811695422322565,1.2692091236602878
steps_times_distance+height+weight,3,0.2666848920231229,0.16134503362102587,2.8119031135005144,4.040337276161195,1.228434162660681
height+resting_heart+weight+distance,4,0.2670933879832686,0.16214301111079493,2.811494617540369,4.039539298671426,1.228044681131057
entropy_heart+intensity_karvonen+heart_rate+age,4,0.2671555297570271,0.35676214244746696,2.8114324757666105,3.844920167334754,1.0334876915681437
steps_times_distance+heart_rate+height+weight,4,0.26738565390295244,0.21900428816274764,2.811202351620685,3.9826780216194733,1.171475669998788
sd_norm_heart+entropy_steps+resting_heart+calories,4,0.2682678732320057,0.1450620417716329,2.810320132291632,4.0566202680105885,1.2463001357189567
entropy_heart+height+weight,3,0.2682807890316875,0.11978889559716285,2.81030721649195,4.081893414185059,1.2715861976931087
height+steps+weight+calories,4,0.2689568650717347,0.15856830211927686,2.8096311404519025,4.043114007662944,1.2334828672110416
entropy_heart+norm_heart+sd_norm_heart+resting_heart,4,0.26917784079340085,0.31614259943218315,2.8094101647302367,3.885539710350038,1.0761295456198012
entropy_heart+steps_times_distance+height+weight,4,0.2692814663465131,0.33142225251205004,2.809306539177124,3.870260057270171,1.0609535180930467
intensity_karvonen+steps_times_distance+heart_rate,3,0.2699403152708444,0.40304352612656436,2.8086476902527933,3.7986387836556568,0.9899910934028635
intensity_karvonen+steps_times_distance+heart_rate+weight,4,0.2705193876979471,0.4378106135675124,2.80806861782569,3.763871696214709,0.9558030783890188
entropy_heart+intensity_karvonen+heart_rate,3,0.27052575137393403,0.3360115601070363,2.8080622541497036,3.8656707496751848,1.0576084955254812
norm_heart+steps_times_distance+height+weight,4,0.270692383099447,0.25792059365924896,2.8078956224241907,3.9437617161229723,1.1358660936987817
entropy_heart+height+weight+distance,4,0.27082280229289074,0.21826470896917227,2.8077652032307467,3.983417600813049,1.1756523975823021
height+resting_heart+steps+weight,4,0.2708387401202781,0.19234083120319084,2.807749265403359,4.009341478579031,1.2015922131756716
entropy_heart+norm_heart+heart_rate+calories,4,0.2711207289523213,0.30265774401222967,2.807467276571316,3.8990245657699916,1.0915572891986756
entropy_heart+intensity_karvonen+height+weight,4,0.2711964383486182,0.15564808969464536,2.8073915671750194,4.046034220087575,1.238642652912556
intensity_karvonen+steps_times_distance+height+weight,4,0.2712981793642013,0.2681336776494072,2.807289826159436,3.9335486321328137,1.1262588059733778
entropy_heart+intensity_karvonen+heart_rate+weight,4,0.2720115354443081,0.3404596813451268,2.8065764700793294,3.8612226284370945,1.054646158357765
height+steps+weight,3,0.2725112418918854,0.14964554043832518,2.806076763631752,4.052036769343896,1.2459600057121443
height+weight+calories,3,0.27269592326390046,0.1254443890884919,2.805892082259737,4.076237920693729,1.2703458384339923
entropy_heart+norm_heart+height+weight,4,0.27359138074783784,0.14668077665335513,2.8049966247757996,4.055001533128866,1.2500049083530667
height+resting_heart+weight+calories,4,0.2746213058478587,0.14661351154939284,2.8039666996757786,4.055068798232829,1.25110209855705
sd_norm_heart+steps_times_distance+height+weight,4,0.2747016381090149,0.3127349106407624,2.8038863674146226,3.8889473991414585,1.0850610317268359
intensity_karvonen+sd_norm_heart+entropy_steps,3,0.2748089406789077,0.1893924265940517,2.8037790648447296,4.01228988318817,1.20851081834344
intensity_karvonen+sd_norm_heart+entropy_steps+weight,4,0.27541818722882716,0.20617905547379145,2.80316981829481,3.9955032543084297,1.1923334360136195
entropy_heart+height+resting_heart+weight,4,0.27588641521937907,0.2146818604612395,2.8027015903042583,3.9870004493209814,1.1842988590167232
sd_norm_heart+steps_times_distance+heart_rate+resting_heart,4,0.27625189877744794,0.47338716035911266,2.8023361067461896,3.7282951494231087,0.9259590426769191
intensity_karvonen+sd_norm_heart+entropy_steps+age,4,0.2766697633254058,0.2136341111207655,2.801918242198232,3.9880481986614558,1.186129956463224
entropy_heart+norm_heart+sd_norm_heart+distance,4,0.277088725091829,0.30969653650084233,2.801499280431808,3.891985773281379,1.0904864928495708
